TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AccountTransactionCount,SpendRatio,Anomaly
501.3,Credit,Online,26,Engineer,146,1,8520.08,4,0.05883747563539606,0
26.1,Debit,ATM,27,Student,32,1,1435.72,8,0.018179031996635613,0
436.77,Debit,ATM,20,Student,176,1,825.69,3,0.528975759316744,0
292.38,Debit,ATM,68,Doctor,224,1,5803.89,3,0.05037655770461439,0
1026.46,Debit,Branch,53,Retired,165,1,3134.47,4,0.3274748192597957,0
25.29,Debit,Online,50,Engineer,125,1,5374.69,4,0.004705387650812629,0
123.35,Credit,Online,31,Doctor,10,1,6852.16,5,0.018001622819663256,0
139.52,Debit,Branch,23,Student,31,1,1570.22,7,0.08885379062262747,0
51.2,Debit,Online,18,Student,83,1,730.6,6,0.07007938584616226,0
122.85,Credit,Online,47,Doctor,127,3,13185.39,9,0.009317130544248497,1
161.38,Credit,Online,24,Student,101,1,3900.34,4,0.041375879945399936,0
2.51,Debit,Online,63,Retired,32,1,4891.56,7,0.0005131287349779441,0
22.62,Debit,ATM,64,Doctor,102,1,7682.0,7,0.0029445456873931977,0
126.83,Debit,Branch,57,Retired,39,1,6100.98,4,0.02078846345867637,0
46.6,Debit,Online,55,Doctor,68,1,1562.9,5,0.02981636681926952,0
243.8,Debit,Branch,57,Doctor,48,1,13732.81,7,0.01775310368544158,0
231.51,Credit,Branch,60,Retired,96,1,5790.7,4,0.03997962242910249,0
175.05,Debit,Online,39,Engineer,34,1,1447.35,7,0.12094517483024028,0
762.74,Debit,ATM,64,Doctor,244,1,207.1,8,3.682954916322795,1
34.03,Debit,Branch,57,Engineer,38,1,3077.2,5,0.011058754676138195,0
15.95,Debit,Branch,25,Student,52,1,1983.0,6,0.008043368592822144,0
926.53,Debit,ATM,57,Engineer,107,1,3120.1,9,0.296955224842296,0
101.51,Credit,Online,46,Engineer,199,1,3052.47,7,0.03325503597658606,0
309.42,Debit,Branch,27,Engineer,42,1,8564.46,4,0.0361283723245501,0
257.6,Credit,Online,59,Retired,293,1,7950.74,2,0.032399499880011805,1
746.78,Credit,Branch,21,Student,64,1,1699.81,7,0.4393314521074035,0
82.01,Credit,Branch,23,Student,156,1,287.46,7,0.28529185676992086,0
476.99,Debit,Online,23,Student,187,1,1154.48,7,0.4131643647948482,0
320.11,Debit,Branch,23,Student,130,1,4076.48,9,0.07852608113243269,0
333.39,Debit,ATM,68,Doctor,35,1,10628.59,4,0.031367283871739066,0
10.3,Debit,ATM,47,Engineer,197,1,7801.32,9,0.0013202893852318719,0
737.46,Credit,Branch,53,Doctor,75,4,634.16,7,1.162892627051649,1
416.55,Debit,Online,33,Engineer,73,1,922.96,8,0.45131966226792425,0
84.91,Debit,Online,18,Student,68,1,1671.86,9,0.05078774508159927,0
98.95,Debit,Branch,75,Retired,73,1,5670.82,4,0.01744897560238383,0
18.14,Credit,ATM,58,Retired,48,1,6020.85,3,0.0030128636272073483,0
1154.79,Debit,ATM,51,Doctor,108,1,6180.3,11,0.18685015260286691,0
215.13,Debit,Online,46,Engineer,114,1,3956.69,5,0.054371204076207116,0
218.57,Credit,Branch,62,Doctor,102,1,13869.86,3,0.015758630573229557,0
341.88,Debit,ATM,43,Engineer,89,1,4159.52,5,0.08219217582270988,0
691.92,Debit,Online,19,Student,61,1,1084.65,6,0.6379200604995153,0
50.43,Debit,Branch,32,Doctor,51,1,9794.26,4,0.0051489341663903815,0
440.43,Debit,Branch,78,Retired,23,1,5123.24,9,0.08596708316228192,0
299.03,Debit,Branch,39,Engineer,52,1,1381.28,5,0.2164876041317647,0
1.98,Debit,ATM,66,Doctor,170,1,11619.1,5,0.00017040906768131002,0
173.45,Debit,ATM,31,Engineer,161,1,9077.62,2,0.01910743122194206,0
438.76,Debit,Branch,22,Student,73,1,1824.19,5,0.2405231897964401,0
519.62,Credit,Online,71,Retired,40,1,4159.33,7,0.12492877428593363,0
738.68,Debit,Online,50,Doctor,124,1,14352.33,6,0.051467601391922004,0
151.14,Debit,Online,64,Retired,38,1,2156.54,3,0.0700844868628243,0
75.77,Debit,Branch,51,Engineer,148,1,8361.7,4,0.009061554457751945,0
444.52,Debit,Online,27,Engineer,17,1,5424.6,6,0.0819452123991719,0
5.29,Debit,Online,52,Doctor,276,1,11263.89,6,0.00046964237002523787,0
97.63,Credit,Online,48,Doctor,127,1,12467.31,5,0.00783087930930499,0
256.95,Debit,Branch,26,Engineer,71,1,2531.24,3,0.10151151174321078,0
734.86,Credit,Branch,48,Engineer,290,1,6242.03,8,0.11772772620809621,0
1250.94,Debit,ATM,36,Doctor,107,2,11565.97,8,0.10815694653526083,1
84.28,Debit,Branch,39,Doctor,142,1,13586.06,8,0.006203417321722842,0
927.45,Debit,ATM,24,Student,95,1,1161.84,6,0.7982596502249911,0
202.49,Credit,ATM,48,Engineer,69,1,7447.1,5,0.02719044993730385,0
154.99,Debit,Branch,25,Student,53,1,1419.31,9,0.10920094898788181,0
481.53,Debit,Branch,58,Retired,277,1,6142.54,5,0.0783926517720802,0
172.92,Debit,Online,20,Student,212,1,416.37,8,0.4153036862573267,0
275.59,Credit,Branch,53,Retired,238,1,6313.22,3,0.0436528426957197,0
207.2,Debit,Online,60,Engineer,133,1,8092.94,6,0.025602562201619484,0
136.82,Debit,Branch,31,Engineer,14,1,6229.13,3,0.021964543970081626,0
624.0,Debit,Branch,26,Engineer,132,5,4976.18,5,0.12539739292911953,0
179.38,Debit,Online,30,Engineer,28,1,8741.51,10,0.020520482135786056,0
10.15,Debit,ATM,59,Doctor,58,5,7155.04,8,0.0014185804671691838,1
26.3,Debit,ATM,32,Doctor,33,1,7473.73,4,0.0035189925197739386,0
319.5,Credit,Branch,29,Engineer,69,1,2366.3,5,0.135020918163289,0
182.42,Debit,Branch,51,Retired,137,1,3051.29,4,0.059784549945155814,0
716.62,Debit,ATM,44,Doctor,241,1,6987.4,4,0.10255889157260371,0
222.96,Credit,ATM,65,Doctor,150,1,7370.41,7,0.030250691575840843,0
79.77,Debit,ATM,68,Retired,167,1,5010.31,5,0.015921170514556642,0
431.08,Debit,Branch,59,Retired,25,1,6760.22,12,0.0637671554124464,0
592.24,Debit,ATM,52,Doctor,140,1,9817.05,9,0.06032769512192798,0
200.19,Credit,Branch,52,Retired,108,1,4389.96,12,0.04560178214470797,0
297.5,Credit,Branch,73,Retired,80,1,6768.14,7,0.043955946472803535,0
345.86,Debit,ATM,51,Retired,145,1,1504.64,8,0.22986229111373957,0
343.88,Debit,Online,63,Retired,97,1,6486.18,4,0.053017338320833926,0
16.52,Credit,Online,25,Student,135,1,835.53,5,0.01977188108419948,0
162.1,Debit,Branch,41,Engineer,151,1,8576.65,10,0.018900153301230488,0
36.12,Debit,Online,22,Student,234,1,1593.03,3,0.022673772479653412,0
354.91,Debit,ATM,74,Retired,191,1,3872.55,8,0.09164762213103092,0
38.41,Debit,ATM,40,Doctor,117,1,9129.68,6,0.004207157310872717,0
53.52,Debit,Branch,49,Engineer,55,1,2227.49,5,0.024027043784586942,0
498.59,Debit,Online,57,Retired,138,1,2619.46,2,0.19034075652867094,0
13.3,Debit,ATM,23,Student,63,1,213.0,5,0.062441311622473634,0
189.65,Debit,ATM,21,Student,60,1,8457.09,5,0.022424971210635136,0
255.32,Debit,ATM,80,Retired,27,1,6290.62,5,0.04058741421260954,0
230.51,Credit,Branch,51,Engineer,56,1,9522.37,5,0.02420720889420679,0
237.74,Debit,ATM,61,Doctor,152,1,11795.12,6,0.020155793226219153,0
512.76,Debit,ATM,52,Doctor,26,1,5121.36,11,0.1001218424400514,0
151.37,Debit,ATM,54,Engineer,53,1,8356.08,5,0.01811495340145744,0
85.01,Credit,ATM,25,Student,157,1,1299.4,3,0.06542250219006848,0
444.47,Debit,Online,57,Retired,61,1,6062.94,7,0.0733093184605005,0
184.19,Debit,ATM,67,Retired,58,1,7588.67,6,0.024271710294067723,0
879.25,Credit,Online,24,Student,137,1,125.85,9,6.98649130023907,1
55.98,Credit,Branch,24,Student,87,1,7047.04,4,0.007943760773397398,0
54.91,Credit,ATM,41,Engineer,275,1,7927.27,3,0.006926722557795151,0
1047.69,Debit,Online,20,Student,139,1,1889.78,6,0.5543978634846498,0
393.74,Debit,Online,26,Student,90,1,1769.06,7,0.22257017725475578,0
58.94,Debit,Online,30,Engineer,26,1,4575.98,3,0.012880301022119196,0
515.57,Debit,ATM,27,Engineer,56,1,9269.67,5,0.0556190241339562,0
332.15,Debit,ATM,59,Doctor,105,1,9749.46,9,0.03406855350545717,0
177.94,Debit,Online,19,Student,173,1,123.24,2,1.4438492823880815,0
68.68,Debit,Online,49,Engineer,141,1,4718.51,10,0.014555442259197414,0
1431.54,Debit,Online,20,Student,84,1,1171.98,7,1.2214713457441992,0
240.03,Debit,Online,33,Engineer,31,1,7807.73,7,0.03074261016871407,0
168.34,Debit,ATM,64,Retired,240,1,7483.01,6,0.022496294910074564,0
474.77,Debit,Online,46,Engineer,284,1,8494.53,8,0.05589126172267181,0
451.7,Debit,Online,29,Engineer,103,1,8994.67,3,0.05021862942140331,0
243.85,Debit,Branch,39,Engineer,43,1,4576.78,8,0.053279816698028275,0
5.76,Debit,Branch,38,Engineer,164,1,5859.79,7,0.0009829703778071052,0
435.08,Debit,Online,55,Engineer,78,1,2103.41,8,0.2068450743942214,0
127.78,Debit,ATM,20,Student,170,1,1046.66,4,0.12208357898378099,0
23.14,Credit,Online,47,Doctor,93,1,10536.54,6,0.002196166861041512,0
545.87,Debit,Branch,27,Engineer,41,1,4860.01,7,0.11231869870161029,0
21.21,Debit,Online,55,Engineer,37,1,9575.42,8,0.002215046439513832,0
423.53,Credit,Branch,50,Doctor,81,1,5453.4,5,0.07766347585421302,0
142.1,Credit,Online,18,Student,109,1,1545.64,4,0.09193602590554058,0
1413.24,Debit,ATM,58,Engineer,199,1,7272.01,4,0.1943396664823898,0
114.15,Debit,ATM,19,Student,52,1,1612.4,5,0.07079508762841052,0
275.98,Credit,Online,72,Retired,67,1,6151.05,6,0.04486713643220729,0
590.68,Debit,Branch,27,Student,23,1,852.2,7,0.6931236717540051,0
152.42,Debit,ATM,42,Doctor,176,1,9141.79,7,0.01667288351988737,0
395.77,Credit,Branch,43,Doctor,118,1,6425.99,8,0.06158895351286113,0
615.16,Debit,Online,26,Student,140,1,214.61,11,2.866408701066646,1
207.82,Credit,Online,19,Student,30,1,229.02,5,0.9074316257343626,0
220.52,Debit,ATM,57,Retired,152,1,1793.09,7,0.12298322938066004,0
281.47,Debit,ATM,34,Engineer,142,1,4437.48,5,0.0634301448943316,0
57.91,Credit,Branch,58,Engineer,97,1,3641.06,7,0.015904709024556832,0
30.48,Credit,Branch,32,Doctor,78,1,11481.85,4,0.0026546244702250732,0
1152.58,Debit,Branch,65,Retired,180,1,7567.17,7,0.1523132159680393,0
453.09,Debit,Branch,48,Doctor,97,1,6708.65,8,0.06753817822134382,0
424.47,Debit,Online,22,Student,116,1,5491.55,8,0.07729511690270485,0
228.4,Debit,ATM,67,Doctor,116,1,9598.43,5,0.023795558207128083,0
67.17,Debit,Online,63,Doctor,48,1,14410.44,5,0.004661203957227396,0
284.89,Debit,Online,53,Doctor,115,1,9738.6,5,0.029253691465658625,0
118.69,Debit,Online,33,Doctor,296,1,749.34,3,0.1583927168122252,0
221.33,Debit,ATM,27,Student,276,1,1185.43,8,0.1867086189255492,0
252.31,Credit,ATM,26,Student,172,1,1584.6,4,0.159226302163156,0
58.85,Credit,Online,71,Retired,115,1,1789.8,5,0.03288076861727138,0
194.68,Debit,Online,32,Doctor,165,1,14494.18,5,0.013431598052851837,0
433.53,Debit,Branch,38,Doctor,231,1,6368.32,4,0.06807603878562,0
178.26,Debit,ATM,59,Retired,59,1,1137.13,7,0.15676307760095082,0
207.65,Debit,Online,34,Engineer,98,1,5143.8,5,0.0403689878292916,0
237.0,Debit,Online,49,Doctor,115,1,14021.4,7,0.016902734379660566,0
1169.59,Debit,Online,28,Student,114,1,5946.45,2,0.19668709869470508,0
347.63,Credit,Online,25,Student,272,1,1400.04,5,0.24830004679651976,0
517.68,Debit,ATM,31,Doctor,24,1,11305.81,7,0.045788846579069654,0
36.25,Debit,Branch,52,Doctor,76,1,193.06,9,0.18776545178879872,0
46.53,Debit,ATM,42,Engineer,34,1,4468.12,6,0.01041377579292012,0
207.47,Debit,ATM,53,Doctor,12,1,1688.9,5,0.12284327004059879,0
199.7,Debit,ATM,43,Engineer,285,1,7574.45,3,0.026364950555664173,0
307.89,Credit,Online,62,Retired,90,1,2637.55,4,0.11673333162695176,0
403.63,Debit,Branch,31,Engineer,167,3,3304.02,5,0.12216330372648075,0
20.06,Debit,ATM,27,Student,144,1,445.21,6,0.04505738763600576,0
236.57,Debit,ATM,79,Retired,112,1,3488.77,7,0.06780899839253089,0
0.32,Debit,ATM,39,Engineer,136,1,7158.58,6,4.470160276940175e-05,0
14.28,Debit,ATM,23,Student,81,1,1597.51,6,0.008938911124569416,0
232.35,Credit,Branch,33,Engineer,153,1,4186.25,6,0.05550313513167361,0
317.53,Debit,Online,44,Engineer,104,1,6237.68,4,0.05090514413867793,0
74.67,Debit,ATM,43,Engineer,283,1,3449.35,6,0.021647556723302777,0
65.01,Credit,Online,29,Doctor,67,1,10235.19,5,0.0063516163292018845,0
0.45,Debit,Branch,34,Engineer,172,1,8670.23,5,5.1901737264292026e-05,0
364.13,Debit,ATM,63,Doctor,61,1,8198.0,8,0.04441693090459023,0
340.13,Debit,Branch,24,Student,32,3,1149.74,7,0.2958320985976647,0
15.81,Debit,Branch,69,Doctor,11,4,8384.85,9,0.0018855435674036583,1
222.66,Debit,Online,39,Doctor,88,1,14466.38,7,0.015391549222824543,0
638.24,Debit,Branch,48,Engineer,64,1,5695.78,6,0.11205488956375619,0
241.21,Debit,ATM,31,Engineer,108,1,1220.86,5,0.19757383977217832,0
171.16,Debit,Online,51,Retired,42,1,6126.5,9,0.027937647877356326,0
1360.67,Debit,Branch,29,Engineer,118,1,2861.65,5,0.47548442166063487,0
37.65,Credit,Online,27,Student,109,1,411.78,6,0.09143231600776347,0
25.77,Debit,Online,68,Retired,18,1,4331.54,4,0.005949385193373753,0
789.8,Debit,ATM,40,Doctor,94,1,13948.09,8,0.05662424026757481,0
308.85,Credit,Branch,20,Student,33,2,333.19,6,0.9269485600723745,0
1454.52,Debit,ATM,27,Student,20,1,1189.03,4,1.2232828337108161,1
806.97,Debit,Online,25,Student,11,1,102.2,6,7.89598748571551,1
364.81,Debit,Online,25,Student,53,1,1145.23,5,0.31854736324976324,0
490.82,Debit,ATM,26,Engineer,114,1,8704.27,7,0.05638841619528298,0
1021.38,Debit,Branch,61,Doctor,125,1,6223.26,9,0.16412298351005264,0
311.28,Debit,Branch,49,Doctor,198,1,135.96,9,2.289496742461257,1
85.03,Debit,ATM,51,Retired,48,1,4597.57,4,0.018494552516884893,0
307.75,Debit,Branch,64,Doctor,63,1,1061.58,6,0.28989807372126386,0
333.67,Debit,Online,36,Engineer,68,1,9238.08,3,0.036118977064369465,0
589.89,Debit,Branch,56,Engineer,213,3,9404.63,11,0.06272336066094747,0
372.08,Debit,Branch,66,Doctor,63,1,13330.74,3,0.027911428751958685,0
502.9,Credit,Online,26,Student,141,1,341.24,9,1.4737427771145593,1
103.81,Debit,ATM,36,Doctor,34,1,7044.63,5,0.014736047152602696,0
69.43,Debit,ATM,30,Engineer,162,1,9281.85,6,0.00748018982478688,0
110.4,Credit,ATM,56,Doctor,62,1,8639.36,9,0.012778724335160562,0
275.65,Credit,Branch,28,Engineer,14,1,4957.57,6,0.05560183707824229,0
336.01,Debit,Online,63,Doctor,121,4,9938.2,6,0.033809945428940905,0
251.8,Debit,ATM,62,Doctor,102,1,11796.66,6,0.02134502476010581,0
334.07,Debit,Branch,59,Engineer,200,1,7306.79,5,0.045720487319711546,0
52.44,Debit,Online,27,Student,87,1,3157.75,9,0.016606761090628575,0
1030.85,Debit,ATM,25,Student,39,1,1941.8,2,0.5308734136838325,0
141.37,Debit,Online,46,Engineer,77,1,1019.77,9,0.13862929740402938,0
211.7,Credit,Online,50,Doctor,205,1,12272.78,7,0.017249555506373,0
61.4,Debit,Branch,41,Engineer,20,2,7892.87,2,0.00777917283855027,0
308.23,Debit,ATM,60,Retired,23,1,4150.63,2,0.07426101561868677,0
111.41,Debit,Branch,21,Student,181,1,1204.11,10,0.09252476856329764,0
675.49,Debit,ATM,61,Retired,159,1,1893.0,9,0.35683570862738667,0
29.72,Debit,ATM,26,Student,38,1,1059.62,5,0.028047790452730318,0
301.73,Debit,Online,67,Doctor,163,1,990.74,1,0.3045501311691248,0
294.61,Debit,Branch,60,Retired,74,1,7375.59,3,0.03994392307606046,0
106.43,Credit,ATM,52,Engineer,164,1,9403.12,7,0.01131858360701705,0
381.52,Debit,Online,36,Doctor,79,1,5798.92,6,0.0657915610738007,0
1142.76,Credit,Online,25,Student,71,1,1498.93,4,0.762383828715258,0
5.66,Debit,Branch,40,Engineer,33,1,5434.64,12,0.0010414673261863394,0
209.09,Debit,ATM,48,Doctor,203,1,9100.81,3,0.022974878035059654,0
521.81,Debit,ATM,47,Engineer,34,1,4750.96,6,0.10983253887670588,0
588.36,Debit,Online,33,Engineer,134,1,8434.99,3,0.06975230549206068,0
146.67,Debit,Online,20,Student,273,1,1569.75,7,0.0934352597965583,0
176.52,Credit,Online,73,Retired,94,5,7132.08,4,0.024750142981079654,1
57.34,Debit,Online,27,Student,81,1,1100.64,4,0.052096961294365446,0
294.77,Debit,Online,77,Retired,101,1,2272.17,6,0.12973060937460396,0
881.32,Debit,Online,31,Engineer,59,1,2287.93,3,0.3852040910989231,0
162.59,Debit,Branch,64,Retired,19,1,7104.83,9,0.022884432107616325,0
56.15,Debit,Branch,31,Doctor,77,1,13265.92,3,0.004232650276624124,0
524.55,Debit,ATM,39,Doctor,175,1,8292.75,4,0.06325404713363594,0
535.4,Debit,Branch,23,Student,110,1,651.84,3,0.8213671940757364,0
56.84,Debit,ATM,45,Engineer,185,1,7977.78,11,0.007124789092799264,0
135.94,Debit,Branch,71,Retired,258,1,4710.21,5,0.028860708909240335,0
47.1,Credit,Branch,42,Doctor,178,1,6308.07,12,0.007466626071894216,0
124.05,Credit,Branch,61,Doctor,220,1,7009.54,6,0.01769730964129271,0
802.89,Debit,ATM,19,Student,175,1,1973.63,9,0.4068087716197627,0
193.16,Debit,ATM,64,Retired,109,1,2304.56,5,0.08381643314204693,0
541.52,Credit,Branch,48,Engineer,161,1,6087.24,8,0.0889598568662319,0
20.17,Debit,ATM,77,Retired,86,1,3869.37,5,0.005212734876187248,0
35.98,Credit,Branch,40,Doctor,133,1,11147.34,2,0.003227675837260121,0
273.24,Debit,Branch,51,Retired,173,1,2202.21,9,0.12407536009701453,0
663.45,Debit,ATM,67,Retired,147,1,5897.29,8,0.11250082646011843,0
343.86,Debit,Branch,57,Engineer,70,1,3278.65,5,0.1048785320028715,0
69.38,Debit,Branch,69,Doctor,280,2,12072.11,3,0.005747131192685345,0
75.43,Debit,ATM,77,Retired,266,1,1441.86,5,0.05231437135148787,0
414.64,Debit,Branch,32,Doctor,74,1,7253.22,10,0.05716633432163048,0
86.79,Debit,Branch,33,Doctor,166,1,8795.37,11,0.009867691740236407,0
1105.88,Debit,ATM,34,Engineer,36,1,2636.32,6,0.4194786656419605,0
14.1,Debit,Branch,45,Engineer,73,1,6949.21,3,0.0020290076108953285,0
63.33,Credit,Branch,23,Student,124,1,792.33,2,0.07992881652936508,0
606.27,Debit,Branch,29,Doctor,42,1,9668.78,4,0.0627038777770268,0
4.47,Debit,Branch,27,Student,132,1,1381.75,3,0.003235028020734373,0
289.01,Debit,Online,66,Retired,96,1,4226.26,8,0.06838433965637623,0
338.69,Debit,Branch,18,Student,169,1,1137.89,7,0.29764739739651985,0
97.73,Debit,Branch,69,Doctor,156,1,7885.21,8,0.012394089678785868,0
1021.16,Debit,ATM,20,Student,104,1,9427.06,4,0.10832221274891407,0
27.61,Credit,ATM,54,Retired,26,1,3679.64,7,0.007503451404204076,0
284.17,Debit,ATM,51,Retired,189,1,3479.56,12,0.08166837162840022,0
76.21,Debit,Branch,22,Student,69,1,664.93,8,0.11461356662184641,0
334.79,Credit,Branch,69,Doctor,292,1,624.09,11,0.5364450554175672,1
584.51,Debit,ATM,74,Retired,76,1,3254.56,12,0.1795972414716667,0
432.18,Debit,Branch,18,Student,162,1,678.83,5,0.636654233951737,0
134.55,Debit,Online,59,Doctor,165,1,14852.42,4,0.009059129751879405,0
61.66,Debit,ATM,26,Student,86,1,5705.4,7,0.010807305340892304,0
12.35,Debit,Branch,25,Student,22,1,1846.85,10,0.006687061717589075,0
213.25,Debit,Branch,25,Student,63,1,677.79,3,0.3146254693249315,0
34.93,Debit,Branch,31,Engineer,72,1,2810.37,3,0.012428968383419376,0
959.48,Debit,Branch,67,Doctor,36,1,10631.43,6,0.09024938311191497,0
335.68,Debit,Online,24,Student,142,1,1188.95,1,0.2823331487250671,0
423.96,Debit,ATM,43,Doctor,75,1,8374.38,9,0.05062583731497038,0
361.38,Credit,Online,72,Retired,71,3,4972.92,5,0.07266957829068318,0
220.82,Debit,Branch,42,Engineer,31,1,4298.13,4,0.051375830765063336,0
717.36,Credit,Online,22,Student,138,1,514.88,8,1.3932566541085953,1
406.12,Debit,ATM,42,Doctor,106,1,10501.53,3,0.03867246007136821,0
427.83,Debit,ATM,47,Engineer,29,1,3293.06,7,0.12991867706656215,0
416.62,Credit,Online,26,Student,67,1,9700.9,5,0.04294653068999111,0
21.9,Debit,ATM,28,Student,30,1,1052.27,6,0.020812148775388933,0
717.74,Credit,Online,42,Engineer,168,1,8375.16,12,0.0856986611769821,0
393.68,Debit,ATM,55,Doctor,141,1,10135.88,2,0.03884023879639436,0
281.91,Debit,Branch,25,Student,269,1,225.53,7,1.249988859575717,0
239.85,Debit,ATM,70,Retired,50,1,1477.63,9,0.16232074225400983,0
237.84,Debit,Branch,26,Student,16,1,8932.39,12,0.0266266922664296,0
459.29,Credit,Online,64,Retired,109,1,1006.12,5,0.4564962384556888,0
196.49,Debit,Branch,41,Engineer,65,1,7516.56,7,0.02614094741990891,0
21.23,Debit,ATM,23,Student,103,4,319.18,8,0.06651419053467666,1
95.23,Debit,Online,20,Student,60,3,966.88,4,0.09849205590670967,0
344.87,Debit,Branch,58,Retired,25,1,7447.44,9,0.046307187374041034,0
129.62,Credit,ATM,23,Student,124,1,620.28,4,0.20897013914731835,0
16.53,Debit,ATM,21,Student,220,1,707.95,7,0.02334910624551019,0
277.02,Credit,ATM,46,Doctor,227,1,8586.38,3,0.03226272301917371,0
13.02,Debit,Branch,51,Doctor,42,1,6076.45,8,0.002142698447049349,0
199.02,Debit,ATM,22,Student,185,1,793.63,7,0.25077176706057275,0
684.5,Debit,Branch,29,Doctor,76,1,6258.63,4,0.10936898313309945,0
1173.74,Credit,Online,61,Doctor,61,1,10456.24,5,0.11225258782100202,0
45.92,Debit,ATM,26,Student,23,1,544.56,7,0.08432495805191426,0
761.73,Debit,ATM,19,Student,27,1,151.28,6,5.0352323482791945,1
331.38,Debit,ATM,42,Engineer,122,1,844.55,3,0.39237463273489276,0
602.8,Debit,Branch,60,Retired,173,1,7417.69,5,0.08126519161455226,0
64.12,Credit,Branch,57,Doctor,222,1,1029.09,5,0.06230747493117731,0
57.38,Debit,Online,28,Student,86,1,899.52,3,0.06378957595395794,0
94.64,Credit,ATM,28,Student,144,1,586.76,5,0.1612925188954169,0
155.56,Credit,Branch,19,Student,64,1,129.79,6,1.1985514139339384,0
301.39,Credit,Online,47,Doctor,104,1,10548.58,5,0.02857161814332202,0
136.31,Debit,Online,74,Retired,65,1,4384.95,9,0.031085873200182735,0
4.39,Debit,ATM,26,Student,63,1,1429.61,10,0.0030707675305099466,0
429.25,Debit,Online,29,Engineer,107,1,5019.68,9,0.08551341901174295,0
138.54,Credit,Branch,60,Engineer,93,1,8274.77,9,0.016742459286792914,0
33.03,Debit,Branch,21,Student,28,1,935.88,6,0.03529298590318219,0
76.39,Debit,Online,30,Doctor,80,1,11584.32,3,0.006594258440206884,0
25.32,Debit,ATM,19,Student,25,1,1642.34,9,0.01541702683112494,0
330.91,Debit,ATM,36,Engineer,28,1,6481.35,2,0.05105572133728973,0
153.55,Debit,Online,37,Doctor,16,1,5619.91,2,0.027322501557280277,0
217.61,Debit,Online,27,Student,120,1,1661.1,2,0.13100355107456776,0
131.69,Credit,Branch,53,Engineer,59,1,2958.43,7,0.044513474902183,0
953.17,Debit,Online,60,Retired,84,1,3506.11,5,0.27185969558325407,0
68.49,Debit,Online,67,Retired,49,1,6683.31,7,0.010247916062178895,0
1493.0,Debit,ATM,69,Retired,151,1,1619.16,7,0.9220830497166244,1
470.62,Debit,Branch,57,Doctor,127,1,12470.62,7,0.03773830007029458,0
385.35,Debit,Branch,38,Doctor,269,1,5184.13,5,0.07433262654614636,0
74.72,Debit,Online,26,Student,132,1,165.75,8,0.4507993694842009,0
352.03,Credit,Online,27,Student,219,1,4846.68,5,0.07263322506822562,0
275.87,Debit,ATM,25,Student,112,1,1697.58,11,0.16250780427132858,0
90.94,Credit,ATM,63,Retired,56,1,3896.08,10,0.02334140976740362,0
206.25,Debit,ATM,74,Retired,56,1,3651.07,4,0.05649028899339018,0
116.76,Debit,ATM,51,Engineer,212,1,4480.43,12,0.026059998647317336,0
91.5,Debit,ATM,47,Doctor,77,1,667.66,6,0.1370457997027559,0
489.31,Debit,Branch,43,Engineer,36,1,5595.22,4,0.08745143160152517,0
1664.33,Debit,Branch,18,Student,65,1,1588.31,3,1.0478621865513522,0
414.49,Credit,Online,58,Doctor,108,1,12709.58,7,0.032612407308020876,0
315.13,Debit,Branch,30,Engineer,143,1,6570.94,7,0.0479581307271743,0
28.38,Debit,Branch,45,Doctor,260,1,8892.62,3,0.003191410401893468,0
456.05,Debit,Branch,68,Doctor,20,1,11729.51,7,0.038880567015262726,0
277.22,Debit,Branch,35,Doctor,41,1,12104.51,11,0.022902207505382535,0
54.84,Debit,Online,52,Retired,124,1,3495.51,5,0.015688697741706652,0
29.92,Credit,Online,68,Doctor,63,1,7855.01,4,0.0038090339747383723,0
133.06,Debit,Online,35,Engineer,143,1,8843.44,6,0.015046181107073514,0
332.06,Debit,ATM,29,Doctor,221,4,11826.52,3,0.02807757478271074,1
14.34,Credit,Online,67,Retired,24,1,7932.51,6,0.0018077506340266189,0
468.32,Debit,Online,69,Retired,152,1,4710.04,6,0.09943015324831604,0
582.17,Debit,Branch,57,Engineer,135,1,7310.83,9,0.07963117719926303,0
245.62,Debit,Branch,23,Student,127,1,1879.82,6,0.1306614456136149,0
981.9,Credit,Online,43,Doctor,112,1,9018.33,6,0.10887825117413286,0
83.6,Debit,ATM,47,Doctor,192,1,13899.24,8,0.006014717347124938,0
331.22,Credit,Branch,61,Doctor,161,1,12613.25,6,0.02625968721284389,0
57.49,Credit,Online,24,Student,177,1,765.15,9,0.07513559334593749,0
85.58,Debit,ATM,55,Engineer,60,1,7794.84,8,0.0109790579268092,0
157.56,Debit,Branch,43,Doctor,159,1,7541.16,6,0.020893337336837653,0
230.3,Debit,Online,46,Engineer,24,1,8356.88,5,0.027558131709970554,0
305.92,Debit,ATM,72,Retired,88,1,1445.47,6,0.21164050300842976,0
942.7,Debit,Online,35,Engineer,29,1,5141.32,3,0.18335758096489313,0
116.33,Debit,Branch,27,Student,144,1,1696.15,7,0.0685847356154542,0
537.71,Credit,Online,19,Student,175,1,1806.08,7,0.2977221369057731,0
538.17,Credit,Branch,27,Engineer,252,1,5908.04,9,0.09109112312866682,0
219.44,Debit,Online,42,Engineer,23,1,4207.27,7,0.052157337056672526,0
